combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",1000,750.0,1900.0,0.25,0.97,132825,76,24,47,5,0.338,32.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,750.0,1900.0,0.25,0.92,131431,76,24,47,5,0.338,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,750.0,1900.0,0.25,0.92,131431,76,24,47,5,0.338,46.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,1000.0,,0.25,0.81,111961,76,24,47,5,0.338,83.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,1000.0,1900.0,0.25,0.78,115716,76,24,47,5,0.338,83.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,1500.0,,0.25,0.86,124567,76,24,47,5,0.338,83.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,750.0,1900.0,0.25,0.78,116765,76,24,47,5,0.338,83.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",750,750.0,1900.0,0.5,0.92,90896,76,24,47,5,0.338,22.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",750,1000.0,1500.0,0.5,0.99,101184,76,24,47,5,0.338,14.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",750,1000.0,1900.0,0.5,1.0,102572,76,24,47,5,0.338,14.5
"{""ASIA"": null, ""LDN"": 3, ""NY"": 4}",750,750.0,,0.25,0.91,104293,76,24,47,5,0.338,71.5
"{""ASIA"": null, ""LDN"": 3, ""NY"": 9}",1000,,1500.0,0.25,1.16,117643,76,24,47,5,0.338,30.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 7}",500,500.0,1900.0,,0.75,38409,76,24,47,5,0.338,15.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 7}",500,500.0,1900.0,,0.75,38409,76,24,47,5,0.338,15.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 5}",750,750.0,,0.25,0.91,79871,76,24,47,5,0.338,37.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 0}",375,1500.0,1900.0,0.25,1.2,52458,76,24,47,5,0.338,30.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 3}",500,1500.0,1900.0,0.25,1.09,51069,76,24,47,5,0.338,35.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 7}",250,1500.0,1500.0,0.25,1.06,24468,76,24,47,5,0.338,41.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 7}",250,1500.0,1500.0,0.5,1.06,24468,76,24,47,5,0.338,41.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": 4}",1000,750.0,1500.0,0.25,0.85,111752,76,24,47,5,0.338,75.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 0}",750,1500.0,1500.0,0.25,1.06,117940,76,24,47,5,0.338,37.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 1}",750,750.0,1900.0,0.25,0.88,71703,76,24,47,5,0.338,27.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 5}",750,,,0.25,1.23,122021,76,24,47,5,0.338,36.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": 1}",1000,500.0,1900.0,0.25,0.89,107123,76,24,47,5,0.338,34.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 1}",1000,,,0.25,1.2,133820,76,24,47,5,0.338,34.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 3}",750,,1500.0,0.25,1.15,97611,76,24,47,5,0.338,31.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 7}",750,1000.0,,0.25,0.99,69622,76,24,47,5,0.338,27.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": 7}",750,1000.0,,0.25,0.99,69622,76,24,47,5,0.338,27.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": 8}",750,1000.0,,0.25,0.96,92583,76,24,47,5,0.338,42.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": 7}",750,1000.0,,0.25,0.91,67058,76,24,47,5,0.338,34.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 6}",1000,1000.0,1500.0,0.25,0.97,130809,76,24,47,5,0.338,43.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": null}",250,,1900.0,0.25,0.74,14620,76,24,47,5,0.338,73.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": null}",250,,1900.0,0.5,0.74,14620,76,24,47,5,0.338,73.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 10}",1000,500.0,,0.25,0.95,101087,76,24,47,5,0.338,42.5
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 8}",750,500.0,1900.0,0.25,0.8,87042,76,24,47,5,0.338,53.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 10}",375,1000.0,1900.0,min,1.31,56876,76,24,47,5,0.338,19.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 10}",375,,1900.0,min,1.43,62604,76,24,47,5,0.338,19.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 2}",250,1500.0,,0.5,1.81,32494,76,24,47,5,0.338,22.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 9}",250,1500.0,1900.0,0.5,1.42,32524,76,24,47,5,0.338,30.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 10}",500,750.0,1900.0,0.25,1.09,75818,76,24,47,5,0.338,20.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 10}",500,750.0,1500.0,0.25,1.09,75818,76,24,47,5,0.338,20.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 10}",500,750.0,1900.0,0.25,1.09,75818,76,24,47,5,0.338,20.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 5}",375,1500.0,,0.25,1.41,51894,76,24,47,5,0.338,49.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 5}",375,1500.0,,0.25,1.41,51894,76,24,47,5,0.338,49.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 7}",375,750.0,1900.0,0.25,1.01,45574,76,24,47,5,0.338,26.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 7}",375,750.0,1500.0,0.25,1.01,43754,76,24,47,5,0.338,24.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 10}",500,1500.0,,min,1.41,66239,76,24,47,5,0.338,16.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 10}",500,1500.0,,min,1.41,66239,76,24,47,5,0.338,16.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",500,1500.0,1500.0,min,1.01,55683,76,23,45,8,0.338,36.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",750,500.0,,0.25,0.84,80377,76,23,45,8,0.338,33.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",750,500.0,,0.5,0.84,80377,76,23,45,8,0.338,17.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",500,1000.0,,0.25,1.28,75585,76,23,45,8,0.338,38.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,1000.0,1500.0,0.25,0.82,105989,76,23,45,8,0.338,54.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,500.0,1500.0,0.5,0.87,81179,76,23,45,8,0.338,24.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",500,500.0,1900.0,0.5,0.73,39121,76,23,45,8,0.338,18.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 2}",375,500.0,,min,1.22,45255,76,23,45,8,0.338,18.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 2}",1000,,,0.25,1.51,149619,76,23,45,8,0.338,39.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 2}",500,500.0,,0.25,1.01,65988,76,23,45,8,0.338,37.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 4}",375,750.0,1500.0,0.25,0.95,39634,76,23,45,8,0.338,48.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 4}",500,1500.0,1500.0,min,0.91,82997,76,23,45,8,0.338,50.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 11}",375,500.0,,min,0.85,44475,76,23,45,8,0.338,24.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 11}",375,500.0,,0.25,0.85,44475,76,23,45,8,0.338,24.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 4}",500,,1500.0,min,1.39,95914,76,23,45,8,0.338,97.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 6}",500,500.0,1900.0,min,0.96,51254,76,23,45,8,0.338,22.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 4}",500,,1500.0,min,1.23,96088,76,23,45,8,0.338,50.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 6}",500,500.0,,min,0.97,33484,76,23,45,8,0.338,27.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 10}",500,1000.0,,min,1.19,66446,76,23,45,8,0.338,11.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 2}",250,1500.0,,0.25,1.81,32494,76,23,45,8,0.338,21.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 3}",250,1500.0,1500.0,min,1.38,32700,76,23,45,8,0.338,37.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 5}",500,500.0,1500.0,0.25,0.91,39173,76,23,45,8,0.338,50.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 6}",375,1500.0,1900.0,min,1.38,55027,76,23,45,8,0.338,55.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 10}",500,1000.0,1500.0,min,1.12,78028,76,23,45,8,0.338,14.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",500,1500.0,,min,1.51,82861,76,22,43,11,0.338,20.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",375,,,min,1.25,58385,76,22,43,11,0.338,18.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",375,,,min,1.25,58385,76,22,43,11,0.338,18.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",375,1500.0,,min,1.14,60241,76,22,43,11,0.338,50.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",375,1500.0,,0.25,1.14,60241,76,22,43,11,0.338,34.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",500,1000.0,,min,0.97,60296,76,22,43,11,0.338,37.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 6}",750,,,min,1.19,115145,76,22,43,11,0.338,121.5
"{""ASIA"": null, ""LDN"": 8, ""NY"": 2}",375,1500.0,1900.0,min,1.37,54626,76,22,43,11,0.338,20.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 11}",375,1000.0,1900.0,min,0.95,49683,76,22,43,11,0.338,26.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",375,1500.0,1500.0,min,1.22,51585,76,22,43,11,0.338,27.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": 2}",375,750.0,1900.0,min,1.22,40450,76,22,43,11,0.338,22.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 3}",500,,1900.0,min,1.22,69812,76,22,43,11,0.338,39.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": null}",375,1500.0,1500.0,min,0.54,18555,76,22,43,11,0.338,89.5
"{""ASIA"": 0, ""LDN"": 4, ""NY"": null}",375,1500.0,1500.0,0.25,0.54,18555,76,22,43,11,0.338,88.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 6}",500,750.0,,min,1.22,60619,76,22,43,11,0.338,21.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 6}",500,750.0,,min,1.22,60619,76,22,43,11,0.338,21.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 5}",500,1500.0,1900.0,min,1.24,72377,76,22,43,11,0.338,25.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",500,750.0,1500.0,min,1.12,74055,76,22,43,11,0.338,11.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",500,750.0,1900.0,min,1.12,74055,76,22,43,11,0.338,11.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",1000,,1900.0,0.5,0.88,137053,76,25,50,1,0.333,23.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",1000,1500.0,,0.5,0.9,139327,76,25,50,1,0.333,24.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",1000,1000.0,1500.0,0.5,0.92,129396,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",375,1500.0,1500.0,,1.18,46458,76,25,50,1,0.333,14.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",500,,1500.0,0.5,1.13,69251,76,25,50,1,0.333,25.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",500,1000.0,,,0.97,60296,76,25,50,1,0.333,19.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1000,1500.0,1500.0,,1.02,141321,76,25,50,1,0.333,19.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,,1900.0,,1.07,134876,76,25,50,1,0.333,16.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 2}",750,,1900.0,0.5,1.36,113461,76,25,50,1,0.333,21.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 6}",1000,1000.0,1500.0,0.5,1.04,125219,76,25,50,1,0.333,20.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 6}",1000,1000.0,1500.0,0.5,1.04,125219,76,25,50,1,0.333,20.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 7}",1000,750.0,1500.0,,0.84,81665,76,25,50,1,0.333,15.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 7}",1000,750.0,,,0.85,82416,76,25,50,1,0.333,15.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 2}",500,500.0,1900.0,,0.89,53880,76,25,50,1,0.333,11.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": 6}",500,1500.0,1900.0,0.5,1.18,54928,76,25,50,1,0.333,33.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 1}",1000,,1500.0,0.5,1.1,132153,76,25,50,1,0.333,20.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 6}",750,,1900.0,0.5,1.23,115959,76,25,50,1,0.333,24.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 6}",750,1500.0,1900.0,,1.15,102054,76,25,50,1,0.333,14.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 10}",1000,750.0,1500.0,0.5,0.91,122558,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",750,,1900.0,0.5,1.29,110361,76,25,50,1,0.333,21.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",375,1500.0,1500.0,,1.22,51585,76,25,50,1,0.333,25.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",375,,,,1.34,62599,76,25,50,1,0.333,22.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 1}",750,1500.0,,0.5,1.05,81050,76,25,50,1,0.333,23.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 1}",750,500.0,1900.0,,0.87,88661,76,25,50,1,0.333,23.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 1}",750,1000.0,,0.5,1.03,82129,76,25,50,1,0.333,24.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 9}",1000,1500.0,1500.0,0.5,1.0,108183,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 9}",1000,1500.0,1900.0,0.5,1.0,108183,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 9}",1000,1500.0,1500.0,0.5,1.0,108183,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 10}",375,1500.0,,,1.22,53474,76,25,50,1,0.333,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 11}",500,750.0,,,0.91,56437,76,25,50,1,0.333,19.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",500,1500.0,1500.0,,1.14,52968,76,25,50,1,0.333,23.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",375,,1900.0,,1.25,51247,76,25,50,1,0.333,23.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 6}",500,1500.0,1500.0,,1.2,54253,76,25,50,1,0.333,31.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 7}",750,750.0,1900.0,0.5,0.76,69359,76,25,50,1,0.333,25.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 7}",750,1000.0,,0.5,0.91,67058,76,25,50,1,0.333,25.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 0}",750,1500.0,,0.5,1.04,99765,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 6}",750,,,0.5,1.22,112566,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 6}",500,,,,1.22,77295,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 10}",1000,,1900.0,0.5,1.07,155518,76,25,50,1,0.333,15.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 10}",1000,,,0.5,1.12,143025,76,25,50,1,0.333,15.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 10}",750,1500.0,1500.0,0.5,0.93,102093,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 0}",750,,1500.0,0.5,1.52,131487,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 0}",750,,1500.0,0.5,1.52,131487,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 0}",1000,,1900.0,0.5,1.53,162417,76,25,50,1,0.333,20.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 2}",375,,1500.0,,1.7,67898,76,25,50,1,0.333,15.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 4}",750,,1900.0,0.5,1.39,137114,76,25,50,1,0.333,25.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 5}",500,,1900.0,0.5,1.49,83279,76,25,50,1,0.333,22.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",750,1500.0,1500.0,0.25,1.18,104066,76,25,50,1,0.333,27.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 8}",1000,,,0.25,1.49,183167,76,25,50,1,0.333,26.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 3}",1000,1500.0,1900.0,0.5,1.09,133514,76,25,50,1,0.333,22.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",1000,,1500.0,,1.34,167549,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",1000,,1900.0,,1.37,171877,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 6}",1000,1500.0,1500.0,0.5,1.06,141085,76,25,50,1,0.333,20.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 6}",750,1500.0,1900.0,0.5,1.11,108284,76,25,50,1,0.333,15.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 9}",1000,1500.0,1500.0,0.5,1.01,138463,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 11}",750,1500.0,,0.5,1.02,107138,76,25,50,1,0.333,22.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 1}",750,1500.0,1900.0,0.5,1.2,91610,76,25,50,1,0.333,16.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 10}",1000,,1500.0,0.25,1.41,150180,76,25,50,1,0.333,38.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 10}",750,,1900.0,0.5,1.42,116619,76,25,50,1,0.333,16.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 3}",375,1500.0,1500.0,,1.34,56201,76,25,50,1,0.333,19.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 3}",1000,1500.0,1500.0,0.5,1.17,122005,76,25,50,1,0.333,22.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 6}",1000,,,0.5,1.59,156670,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 8}",1000,,1500.0,,1.22,176446,76,25,50,1,0.333,9.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 8}",1000,,1500.0,,1.22,176446,76,25,50,1,0.333,9.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 5}",750,1500.0,1900.0,0.5,1.12,90486,76,25,50,1,0.333,17.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 8}",750,,1500.0,0.5,1.22,127305,76,25,50,1,0.333,16.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 10}",1000,,1500.0,0.5,1.31,164078,76,25,50,1,0.333,13.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 10}",1000,1500.0,1500.0,0.5,1.1,129869,76,25,50,1,0.333,14.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 5}",500,1000.0,1900.0,0.5,1.12,69715,76,25,50,1,0.333,30.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 5}",500,1000.0,1500.0,0.5,1.12,69715,76,25,50,1,0.333,24.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 8}",375,,1900.0,0.5,1.38,73978,76,25,50,1,0.333,23.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 2}",1000,1500.0,1500.0,0.5,1.16,136252,76,25,50,1,0.333,21.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 2}",1000,,1900.0,0.5,1.53,179762,76,25,50,1,0.333,19.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 6}",750,,1500.0,0.5,1.42,135193,76,25,50,1,0.333,37.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 0}",1000,1500.0,1900.0,0.5,1.16,151471,76,25,50,1,0.333,21.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 4}",750,,1900.0,0.5,1.34,144985,76,25,50,1,0.333,27.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 5}",1000,1500.0,1500.0,0.25,1.11,135699,76,25,50,1,0.333,48.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 7}",500,1000.0,1500.0,0.5,1.0,61310,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 11}",500,1000.0,1900.0,0.5,1.01,70790,76,25,50,1,0.333,21.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 7}",1000,1500.0,1500.0,0.5,1.03,121801,76,25,50,1,0.333,12.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 2}",500,,,0.5,1.93,86296,76,25,50,1,0.333,12.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 3}",1000,1500.0,1500.0,0.25,1.14,101519,76,25,50,1,0.333,35.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 3}",1000,,1500.0,0.5,1.38,154135,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 3}",1000,,1500.0,0.5,1.38,154135,76,25,50,1,0.333,18.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 5}",500,,1900.0,,1.47,82995,76,25,50,1,0.333,14.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 0}",500,1500.0,,,1.41,72237,76,25,50,1,0.333,25.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 0}",375,,1900.0,,1.55,75077,76,25,50,1,0.333,22.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 1}",500,1500.0,,,1.34,65091,76,25,50,1,0.333,24.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 3}",750,,1900.0,0.25,1.47,137919,76,25,50,1,0.333,30.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 4}",750,,1900.0,0.5,1.4,142074,76,25,50,1,0.333,26.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 11}",375,,1500.0,,1.35,63121,76,25,50,1,0.333,25.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",750,1500.0,1900.0,0.5,1.14,104032,76,25,50,1,0.333,17.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",375,,1900.0,0.5,1.22,51210,76,24,48,4,0.333,23.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1000,750.0,1900.0,0.25,0.9,114075,76,24,48,4,0.333,37.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1000,1000.0,1500.0,0.25,0.9,114075,76,24,48,4,0.333,35.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",750,,1900.0,0.25,1.22,102891,76,24,48,4,0.333,33.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",750,,,0.25,1.27,121519,76,24,48,4,0.333,30.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",375,,1500.0,0.5,1.23,43647,76,24,48,4,0.333,22.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1000,1000.0,1500.0,0.5,0.91,114494,76,24,48,4,0.333,25.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",750,1000.0,1500.0,0.25,1.02,105479,76,24,48,4,0.333,34.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",750,500.0,,0.25,1.0,100156,76,24,48,4,0.333,33.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",750,500.0,,0.5,1.0,100156,76,24,48,4,0.333,17.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,500.0,,0.25,0.93,85596,76,24,48,4,0.333,19.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,500.0,1900.0,0.25,0.92,87316,76,24,48,4,0.333,19.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",750,500.0,,0.25,0.95,96456,76,24,48,4,0.333,25.5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,,1900.0,0.5,0.88,138026,76,24,48,4,0.333,29.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 8}",1000,1500.0,,0.5,1.02,147603,76,24,48,4,0.333,29.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 8}",1000,1500.0,1900.0,0.5,1.0,138681,76,24,48,4,0.333,36.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 11}",1000,500.0,,0.5,0.8,130947,76,24,48,4,0.333,27.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 0}",1000,1000.0,,0.5,0.95,119697,76,24,48,4,0.333,20.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 3}",750,750.0,1900.0,0.25,0.87,79010,76,24,48,4,0.333,33.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 3}",750,750.0,1900.0,0.5,0.87,79010,76,24,48,4,0.333,18.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 4}",1000,750.0,1500.0,0.5,0.8,121364,76,24,48,4,0.333,33.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 5}",750,750.0,,0.5,0.91,79871,76,24,48,4,0.333,20.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 7}",375,500.0,,,0.89,32788,76,24,48,4,0.333,73.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": 9}",1000,1000.0,,0.25,1.03,122511,76,24,48,4,0.333,32.5
