track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,short_train1_days,short_train1_n,short_train1_Rday,short_train1_t,short_train1_maxDD,short_held1_days,short_held1_n,short_held1_Rday,short_held1_t,short_held1_maxDD,short_train2_days,short_train2_n,short_train2_Rday,short_train2_t,short_train2_maxDD,short_held2_days,short_held2_n,short_held2_Rday,short_held2_t,short_held2_maxDD,short_train3_days,short_train3_n,short_train3_Rday,short_train3_t,short_train3_maxDD,short_held3_days,short_held3_n,short_held3_Rday,short_held3_t,short_held3_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,short_held0_pre_Rday,short_held0_post_Rday,short_held1_pre_Rday,short_held1_post_Rday,short_held2_pre_Rday,short_held2_post_Rday,short_held3_pre_Rday,short_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
short,UK100,S15,3,0.083,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.0}",367,96,-0.0414,-1.122,-17.12,92,28,0.109,1.294,-3.57,459,124,-0.0112,-0.33,-14.32,23,9,-0.2626,-2.645,-6.04,201,54,-0.1741,-4.177,-34.99,357,95,0.0158,0.399,-10.11,102,29,-0.106,-1.645,-15.01,358,99,-0.0326,-0.89,-15.24,101,25,0.0644,0.763,-3.34,357,94,0.0252,0.615,-9.81,102,30,-0.1388,-2.663,-14.85,-0.1741,-0.0292,,,,,,,,-35.0,-17.4,5.2,-12.5,,0.109,,-0.106,,0.0644,,-0.1388,True,False,True,False,False,2,False,False,False,False
short,UK100,S16,3,0.026,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 1.0}",367,172,-0.0234,-0.386,-19.75,92,51,0.0929,0.738,-7.02,459,223,-0.0001,-0.002,-15.78,23,15,-0.258,-1.93,-5.95,201,96,-0.2269,-3.579,-45.6,357,169,-0.0073,-0.134,-18.32,102,54,0.0253,0.163,-18.97,358,177,0.0105,0.166,-18.55,101,46,-0.0377,-0.357,-12.26,357,173,0.0331,0.5,-11.78,102,50,-0.1161,-1.418,-18.87,-0.2269,-0.0409,,,,,,,,-45.6,-27.1,-2.9,-1.9,,0.0929,,0.0253,,-0.0377,,-0.1161,True,True,False,False,False,2,False,False,False,False
short,UK100,LIVE_COMP,,,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2742,-2.939,-104.49,92,95,-0.2076,-1.156,-36.66,459,428,-0.2608,-3.149,-128.3,23,26,0.0374,0.086,-10.71,201,173,-0.2427,-1.912,-63.1,357,332,-0.2949,-3.401,-118.82,102,96,-0.1415,-0.656,-33.73,358,333,-0.2541,-2.685,-96.12,101,95,-0.2846,-1.669,-37.62,357,338,-0.2447,-2.55,-95.95,102,90,-0.3172,-1.967,-39.21,-0.2427,-0.3099,,,,,,,,-48.8,-83.5,-68.6,-44.1,,-0.2076,,-0.1415,,-0.2846,,-0.3172,False,False,False,False,False,0,False,True,False,False
short,UK100,LIVE_COMP+MA100,,,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,281,-0.2205,-2.554,-86.49,92,75,-0.2575,-1.668,-30.12,459,356,-0.2279,-3.013,-111.04,23,26,0.0374,0.086,-10.71,201,125,-0.1617,-1.473,-45.53,357,272,-0.2838,-3.714,-108.6,102,84,-0.0323,-0.154,-25.16,358,275,-0.2143,-2.462,-79.72,101,81,-0.2761,-1.822,-35.48,357,283,-0.2036,-2.314,-78.69,102,73,-0.313,-2.161,-38.78,-0.1617,-0.2645,,,,,,,,-32.5,-65.1,-60.8,-41.5,,-0.2575,,-0.0323,,-0.2761,,-0.313,False,False,False,False,False,0,False,True,False,False
short,US30,S0,0,1.987,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 0, ""partial"": 1.5, ""trail"": 1.5}",351,92,0.088,2.604,-5.35,90,29,-0.1419,-2.5,-12.91,441,121,0.0411,1.388,-7.82,38,8,-0.0109,-0.136,-2.99,1542,290,-0.0051,-0.38,-28.82,346,93,0.0238,0.774,-4.99,95,28,0.1043,1.31,-4.38,342,92,0.0294,0.854,-7.99,99,29,0.0817,1.429,-5.11,341,92,0.0245,0.727,-7.53,100,29,0.0976,1.592,-4.13,0.0003,0.0312,6.4,2.3,-9.2,-3.5,-11.4,2.6,16.7,-3.5,5.3,11.1,2.4,,-0.1419,,0.1043,,0.0817,,0.0976,False,True,True,True,False,3,False,False,False,False
short,US30,S1,0,1.909,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.0}",351,103,0.0782,2.385,-3.87,90,29,0.025,0.478,-2.38,441,132,0.0674,2.387,-5.47,38,16,-0.1477,-1.961,-7.57,1542,409,0.0052,0.384,-24.51,346,97,0.0625,2.12,-4.45,95,35,0.0851,1.133,-5.01,342,102,0.0554,1.771,-5.35,99,30,0.1086,1.697,-2.69,341,104,0.0592,1.829,-7.07,100,28,0.0952,1.658,-2.05,0.0079,0.0635,7.8,2.1,-10.5,4.0,-10.5,1.1,9.3,9.9,8.9,23.4,1.3,,0.025,,0.0851,,0.1086,,0.0952,False,True,True,True,False,3,False,False,False,False
short,US30,S2,"0,1",2.005,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0, ""partial"": 3.0, ""trail"": 1.0}",351,118,0.0879,2.411,-6.05,90,26,0.0341,0.648,-3.5,441,144,0.0769,2.485,-5.4,38,15,-0.1626,-2.567,-7.44,1542,423,-0.0173,-1.266,-33.17,346,111,0.0804,2.344,-3.8,95,33,0.0641,0.904,-5.66,342,109,0.0776,2.242,-3.36,99,35,0.0743,1.085,-3.33,341,107,0.0403,1.226,-8.12,100,37,0.2016,2.638,-1.74,-0.0177,0.0686,-2.8,-14.2,-8.9,-1.1,-1.1,7.0,-4.0,-4.6,13.8,22.5,-0.1,,0.0341,,0.0641,,0.0743,,0.2016,False,True,True,True,False,3,False,False,False,False
short,US30,S3,0,1.89,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 0.5, ""partial"": 2.0, ""trail"": 1.5}",351,101,0.081,2.302,-5.99,90,26,-0.0127,-0.279,-3.98,441,127,0.0619,2.094,-5.84,38,11,-0.0218,-0.374,-2.47,1542,399,0.0042,0.298,-17.2,346,93,0.0568,1.83,-3.38,95,34,0.0804,1.034,-6.21,342,100,0.0499,1.516,-5.1,99,27,0.1032,1.562,-2.09,341,96,0.0425,1.324,-7.27,100,31,0.1278,1.821,-3.28,0.0065,0.0752,0.6,1.6,-10.8,4.6,7.8,8.0,-5.7,4.8,20.3,23.2,2.0,,-0.0127,,0.0804,,0.1032,,0.1278,False,True,True,True,False,3,False,False,False,False
short,US30,S4,0,1.883,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.5, ""trail"": 1.5}",351,158,0.1116,2.154,-12.08,90,37,0.0134,0.172,-7.55,441,195,0.0915,2.069,-12.46,38,15,-0.2402,-2.934,-10.71,1542,626,-0.006,-0.308,-21.68,346,145,0.0815,1.775,-7.12,95,50,0.1282,1.076,-7.63,342,150,0.101,1.954,-7.37,99,45,0.0588,0.707,-5.64,341,150,0.0586,1.207,-14.43,100,45,0.2039,1.988,-3.16,-0.0074,0.0863,-11.6,1.3,-9.9,10.5,-6.2,4.7,-2.0,0.8,16.3,33.8,-6.0,,0.0134,,0.1282,,0.0588,,0.2039,False,True,True,True,False,3,False,False,False,False
short,US30,S5,0,1.808,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 0}",351,95,0.1223,2.406,-10.42,90,26,-0.0317,-0.521,-7.05,441,121,0.0908,2.142,-12.43,38,8,-0.1341,-1.905,-5.1,1542,347,-0.0017,-0.096,-35.43,346,92,0.0854,1.819,-6.95,95,29,0.1107,1.134,-5.48,342,95,0.082,1.696,-7.05,99,26,0.1216,1.375,-5.37,341,88,0.0408,0.974,-14.32,100,33,0.2616,2.192,-2.15,-0.0029,0.089,-6.9,0.7,0.5,2.3,4.4,2.2,-19.8,11.6,14.6,31.4,3.9,,-0.0317,,0.1107,,0.1216,,0.2616,False,True,True,True,False,3,False,False,False,False
short,US30,S6,0,1.79,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 0}",351,181,0.125,2.074,-9.85,90,46,-0.2027,-2.22,-18.43,441,227,0.0581,1.121,-11.36,38,11,-0.1233,-1.66,-4.5,1542,731,-0.0124,-0.517,-43.32,346,176,0.0366,0.644,-10.8,95,51,0.1364,1.114,-4.63,342,170,0.0438,0.776,-9.8,99,57,0.1077,0.869,-10.34,341,173,0.0177,0.306,-11.87,100,54,0.196,1.696,-5.58,-0.013,0.0187,-20.0,1.2,4.2,0.7,2.3,27.2,-8.2,-29.2,-10.5,18.5,-1.2,,-0.2027,,0.1364,,0.1077,,0.196,False,True,True,True,False,3,False,False,False,False
short,US30,S7,"0,1",1.945,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 60, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 1.0, ""trail"": 1.5}",351,133,0.0706,2.132,-3.75,90,35,-0.0016,-0.031,-2.89,441,168,0.0558,1.96,-4.84,38,15,-0.0824,-1.127,-4.59,1542,640,-0.0211,-1.313,-66.1,346,121,0.0679,2.074,-3.89,95,47,0.012,0.21,-3.4,342,132,0.0396,1.268,-6.04,99,36,0.1119,1.682,-3.12,341,129,0.0345,1.157,-5.52,100,39,0.1286,1.752,-2.41,-0.0275,0.0562,-10.2,-36.1,-16.5,1.4,-3.5,-0.1,0.8,18.1,11.5,16.5,3.6,,-0.0016,,0.012,,0.1119,,0.1286,False,False,True,True,False,2,False,False,False,False
short,US30,S8,0,1.764,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 60, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 1.5}",351,119,0.0745,2.368,-6.12,90,35,-0.1264,-1.876,-10.91,441,154,0.0335,1.162,-6.42,38,11,-0.0184,-0.206,-3.08,1542,548,-0.0173,-1.094,-38.47,346,118,0.0339,1.045,-6.86,95,36,0.0319,0.511,-3.68,342,117,0.0211,0.661,-5.03,99,37,0.0764,1.161,-4.76,341,118,0.0159,0.484,-5.03,100,36,0.0935,1.564,-3.86,-0.0086,0.0213,10.6,-7.1,-13.7,3.5,-7.3,7.7,-0.0,-8.1,-0.5,7.1,5.8,,-0.1264,,0.0319,,0.0764,,0.0935,False,True,True,True,False,3,False,False,False,False
short,US30,S9,0,1.76,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.5}",351,114,0.0963,1.825,-9.14,90,28,-0.0357,-0.541,-6.18,441,142,0.0693,1.57,-9.61,38,15,-0.2364,-2.812,-10.71,1542,324,0.0008,0.051,-18.14,346,104,0.0619,1.413,-4.43,95,38,0.0966,0.749,-7.19,342,112,0.081,1.513,-6.86,99,30,0.0289,0.432,-4.63,341,105,0.0234,0.508,-12.57,100,37,0.2259,1.985,-2.23,-0.0002,0.077,-0.2,-0.6,6.2,-0.2,-7.3,7.1,-3.9,-1.6,17.6,27.9,-6.9,,-0.0357,,0.0966,,0.0289,,0.2259,False,True,False,True,False,2,False,False,False,False
short,US30,S10,0,1.754,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 2.0}",351,116,0.0713,1.844,-10.04,90,28,0.0215,0.365,-4.59,441,144,0.0611,1.849,-9.1,38,11,-0.0357,-0.342,-4.57,1542,497,-0.0205,-1.323,-37.44,346,109,0.0401,1.117,-7.64,95,35,0.1377,1.728,-4.75,342,109,0.0624,1.704,-6.47,99,35,0.0567,0.753,-4.36,341,109,0.0419,1.146,-11.11,100,35,0.1265,1.69,-3.85,-0.018,0.0656,-4.5,-5.3,-12.9,0.3,-1.8,3.1,-11.5,2.3,15.7,21.7,1.7,,0.0215,,0.1377,,0.0567,,0.1265,False,True,True,True,False,3,False,False,False,False
short,US30,S11,0,1.743,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.5}",351,115,0.0815,1.797,-11.1,90,30,-0.0528,-0.79,-4.57,441,145,0.0541,1.399,-13.59,38,13,-0.2239,-3.108,-9.27,1542,489,-0.0119,-0.666,-29.16,346,102,0.0529,1.295,-8.02,95,43,0.0584,0.582,-8.23,342,116,0.0477,1.093,-11.95,99,29,0.076,0.917,-3.19,341,112,0.0204,0.472,-16.79,100,33,0.169,1.992,-2.81,-0.0138,0.0314,-14.2,4.2,-23.1,5.4,-0.7,11.7,-8.7,2.3,-3.5,25.9,-11.5,,-0.0528,,0.0584,,0.076,,0.169,False,True,True,True,False,3,False,False,False,False
short,US30,S12,0,1.737,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 60, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 60, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 1.0}",351,351,0.0988,1.993,-14.82,90,90,-0.0311,-0.336,-9.07,441,441,0.0723,1.65,-11.79,38,38,-0.2228,-1.844,-9.13,1542,1541,-0.0808,-3.612,-129.77,346,346,0.0615,1.26,-11.63,95,95,0.1116,1.131,-6.83,342,342,0.0749,1.523,-6.65,99,99,0.0636,0.659,-12.23,341,341,0.0863,1.699,-12.76,100,100,0.0246,0.288,-7.87,-0.0791,0.0596,-18.2,-19.7,-24.3,1.9,-4.8,-13.2,-22.4,-32.2,2.5,15.5,10.4,,-0.0311,,0.1116,,0.0636,,0.0246,False,True,True,False,False,2,False,False,False,False
short,US30,S13,0,1.731,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 3.0}",351,239,0.1395,1.991,-16.73,90,56,-0.0769,-0.606,-15.83,441,295,0.0953,1.547,-16.13,38,26,-0.2918,-2.139,-11.16,1542,1036,-0.0659,-2.106,-112.15,346,236,0.0712,1.032,-13.91,95,59,0.1832,1.342,-10.12,342,223,0.0917,1.346,-14.06,99,72,0.1076,0.763,-14.01,341,230,0.0978,1.387,-15.4,100,65,0.0869,0.685,-7.63,-0.058,0.0586,-3.8,-27.5,-29.4,2.8,-9.2,26.3,-39.4,-17.2,9.2,10.1,5.8,,-0.0769,,0.1832,,0.1076,,0.0869,False,True,True,True,False,3,False,False,False,False
short,US30,S14,0,1.682,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 150, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 1.5}",351,119,0.0837,2.071,-6.49,90,35,-0.1718,-2.587,-14.69,441,154,0.0316,0.896,-7.56,38,11,-0.0542,-0.562,-4.07,1542,395,-0.0035,-0.206,-28.61,346,118,0.0013,0.036,-8.2,95,36,0.1417,1.519,-3.82,342,117,0.0216,0.541,-7.56,99,37,0.0661,0.88,-4.73,341,119,0.0323,0.776,-8.41,100,35,0.0292,0.457,-4.81,-0.0042,0.0266,-3.8,3.7,-11.0,-0.7,-5.0,8.0,4.8,-3.0,5.2,9.1,0.1,,-0.1718,,0.1417,,0.0661,,0.0292,False,True,True,True,False,3,False,False,False,False
short,US30,S15,1,2.004,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 80, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 0}",351,102,0.0333,1.035,-6.8,90,21,0.0471,0.844,-4.21,441,123,0.0361,1.289,-9.84,38,12,-0.0657,-0.789,-4.98,1542,280,-0.0126,-0.996,-38.75,346,96,0.0641,2.019,-6.84,95,27,-0.0655,-1.115,-5.78,342,96,0.0333,1.029,-8.91,99,27,0.0461,0.823,-4.37,341,93,0.0238,0.76,-11.6,100,30,0.0783,1.257,-4.37,-0.0111,0.024,-2.2,-20.9,-2.7,0.0,6.2,-4.6,1.7,3.9,-3.8,19.4,-3.3,,0.0471,,-0.0655,,0.0461,,0.0783,True,False,True,True,False,3,False,False,False,False
